transaction_id,amount,payment_method,failure_reason,retry_count,customer_success_rate,previous_transaction_count,previous_failed_count,hour_of_day,day_of_week,is_subscription,days_since_last_payment,customer_tenure_days,payment_attempt_number,is_first_payment,customer_avg_transaction_amount,amount_vs_customer_average,recovered
txn_synth_014655,5497.72,Card,insufficient_funds,0,0.7677384324558844,11,3,20,1,0,43,186,1,0,7020.9,0.7830506049323441,1
txn_synth_014656,824.3,UPI,temporary_network_failure,0,0.8536515579221216,19,3,23,0,0,9,294,1,0,612.7,1.345356596289267,1
txn_synth_014657,263.84,Netbanking,temporary_network_failure,0,0.8684210612807761,11,1,21,4,0,5,232,1,0,376.31,0.7011240546059351,1
txn_synth_014658,1045.89,Card,invalid_card,0,0.7276571970322081,11,2,20,1,0,28,392,1,0,1083.35,0.9654220615182347,1
txn_synth_014659,803.79,UPI,temporary_network_failure,1,0.7354852033652528,24,6,15,0,1,64,377,2,0,740.46,1.0855279004196323,1
txn_synth_014660,1237.61,UPI,insufficient_funds,1,0.8541294917265432,23,2,19,0,0,44,391,2,0,1345.61,0.9197389962935844,0
txn_synth_014661,2229.5,UPI,insufficient_funds,0,0.7175462342736227,11,3,17,1,0,5,243,1,0,2752.39,0.810023285907799,1
txn_synth_014662,497.74,Netbanking,abandoned_otp,1,0.736690975353268,6,2,16,6,0,8,148,2,0,521.13,0.9551167471625748,0
txn_synth_014663,275.93,Wallet,insufficient_funds,1,0.8165678571208114,11,2,21,2,0,17,208,2,0,312.98,0.8816218007022238,0
txn_synth_014664,1521.99,UPI,abandoned_otp,1,0.6629886482786937,15,4,19,1,0,15,273,2,0,1175.55,1.2947045953408653,0
txn_synth_014665,1483.76,UPI,temporary_network_failure,1,0.3361212345395315,10,8,16,6,0,26,275,2,0,1615.67,0.9183558466867872,1
txn_synth_014666,735.64,UPI,temporary_network_failure,0,0.8878927016877194,13,2,15,5,0,30,231,1,0,428.44,1.7170198460223172,1
txn_synth_014667,5869.67,Netbanking,abandoned_otp,0,0.6912318689287398,13,7,19,6,0,58,284,1,0,5425.21,1.0819249373168507,1
txn_synth_014668,429.31,UPI,temporary_network_failure,0,0.9606752212937306,4,0,19,6,0,22,94,1,0,442.76,0.9696223468781655,1
txn_synth_014669,270.46,Card,insufficient_funds,0,0.8074468231446671,14,7,17,3,0,5,262,1,0,177.85,1.5207196221130377,1
txn_synth_014670,1010.39,Card,invalid_card,1,0.7932837617088667,9,3,15,6,0,16,254,2,0,1837.85,0.5497673882538434,0
txn_synth_014671,338.68,Wallet,insufficient_funds,0,0.6241332443328631,10,4,19,4,0,14,209,1,0,344.44,0.9832771750296954,0
txn_synth_014672,1091.73,Card,abandoned_otp,1,0.6101744342794563,7,3,15,5,0,7,184,2,0,782.53,1.3951286034384804,0
txn_synth_014673,289.16,UPI,temporary_network_failure,1,0.8209360976354126,31,8,21,6,0,106,477,2,0,145.15,1.9921459185569468,0
txn_synth_014674,445.75,Netbanking,abandoned_otp,0,0.46295707503700023,8,5,17,6,0,56,347,1,0,321.27,1.3874622159721663,1
txn_synth_014675,4406.52,Card,insufficient_funds,0,0.5111186777257654,18,6,17,1,0,80,300,1,0,6518.42,0.6760104432116826,0
txn_synth_014676,443.37,UPI,temporary_network_failure,2,0.7847318104427468,18,1,17,2,0,19,344,3,0,528.81,0.8384296658832159,0
txn_synth_014677,299.21,Card,invalid_card,0,0.9065463364490772,10,0,19,4,0,3,177,1,0,230.93,1.2956739576636227,0
txn_synth_014678,2144.54,Wallet,insufficient_funds,1,0.9858752173112192,40,2,18,6,0,28,733,2,0,1898.05,1.129864855352257,1
txn_synth_014679,232.52,Card,invalid_card,0,0.5741386722856769,20,11,19,3,0,96,411,1,0,381.18,0.6100005086835483,0
txn_synth_014680,332.64,UPI,insufficient_funds,1,0.8563872102827295,7,1,21,5,0,4,593,2,0,306.86,1.0840122178188027,1
txn_synth_014681,1183.89,UPI,temporary_network_failure,1,0.7063771039371641,8,0,19,0,0,43,128,2,0,978.58,1.2098039893539212,1
txn_synth_014682,1700.05,Netbanking,exceeds_limit,0,0.6759156148629741,21,7,18,4,0,73,325,1,0,1987.86,0.8552161578017761,0
txn_synth_014683,2254.03,Card,exceeds_limit,2,0.8491881629474675,25,2,18,5,1,3,381,3,0,2425.5,0.9293052940453297,0
txn_synth_014684,315.06,UPI,temporary_network_failure,1,0.8001391332099865,46,11,15,1,0,22,845,2,0,454.64,0.6929878432828647,1
txn_synth_014685,1207.14,Card,exceeds_limit,0,0.6452247039872823,5,3,20,5,1,25,117,1,0,2117.75,0.5700106217919461,0
txn_synth_014686,417.34,Card,abandoned_otp,3,0.5628472294482928,15,6,17,0,0,47,394,4,0,320.79,1.3009756756452608,1
txn_synth_014687,362.98,Netbanking,insufficient_funds,0,0.8319661938584615,8,3,16,5,0,14,158,1,0,352.61,1.0294092331638571,0
txn_synth_014688,2215.45,Card,insufficient_funds,0,0.94582030725024,10,0,18,0,0,12,297,1,0,2827.12,0.7836420074717662,0
txn_synth_014689,383.92,Netbanking,insufficient_funds,2,0.8891041906190786,9,2,17,1,0,24,261,3,0,252.36,1.5213186907069784,0
txn_synth_014690,878.49,Netbanking,exceeds_limit,1,0.6272784939840578,7,2,20,3,0,64,174,2,0,522.89,1.680066521064344,0
txn_synth_014691,777.11,Wallet,insufficient_funds,0,0.6934922088014721,1,0,16,3,0,2,35,1,0,671.19,1.1578092468926944,0
txn_synth_014692,227.98,UPI,temporary_network_failure,1,0.8226592735694832,13,1,17,5,0,170,627,2,0,315.63,0.7223014060038208,1
txn_synth_014693,1747.76,Card,invalid_card,0,0.8294184501767989,15,5,15,1,0,39,235,1,0,1187.65,1.471611994513434,0
txn_synth_014694,1164.77,UPI,temporary_network_failure,1,0.905422853183107,9,1,15,1,0,5,194,2,0,1238.4,0.9405442430511608,1
txn_synth_014695,91.26,Wallet,insufficient_funds,0,0.8563203034773835,13,0,22,2,0,4,235,1,0,122.14,0.7471753113496552,0
txn_synth_014696,877.8,Netbanking,temporary_network_failure,1,0.6713031663870058,31,10,18,6,1,1,474,2,0,1106.31,0.7934484837572788,1
txn_synth_014697,307.05,UPI,temporary_network_failure,2,0.5331063732106002,26,8,14,6,0,2,698,3,0,242.51,1.266133303116024,0
txn_synth_014698,1992.36,Wallet,insufficient_funds,2,0.6417731590805766,5,2,17,6,1,76,244,3,0,1996.39,0.9979813513492786,0
txn_synth_014699,156.74,Netbanking,temporary_network_failure,0,0.7869639531822576,16,1,18,3,0,6,396,1,0,155.94,1.0051301138174866,1
txn_synth_014700,465.69,Wallet,insufficient_funds,1,0.6923887570730645,10,5,20,2,1,31,293,2,0,814.14,0.5720023512909039,0
txn_synth_014701,955.3,UPI,exceeds_limit,1,0.9264223196825553,8,0,17,5,0,57,203,2,0,764.03,1.2503435565312415,0
txn_synth_014702,702.29,Netbanking,temporary_network_failure,1,0.5195898637092338,11,6,19,1,0,0,185,2,0,1134.36,0.6191068036680878,0
txn_synth_014703,1426.47,Netbanking,temporary_network_failure,0,0.9419338561113579,17,3,17,5,1,97,364,1,0,1488.96,0.95803110252773,1
txn_synth_014704,145.7,Card,insufficient_funds,0,0.5910987324723341,22,8,20,2,0,31,347,1,0,130.48,1.1166461437273034,0
txn_synth_014705,3470.02,Wallet,temporary_network_failure,1,0.8778560506763884,28,5,19,0,0,50,441,2,0,3503.3,0.9905003825236194,1
txn_synth_014706,1124.56,Card,insufficient_funds,0,0.6698764041073243,17,4,17,2,1,16,338,1,0,563.92,1.9941835367750118,1
txn_synth_014707,2590.79,UPI,temporary_network_failure,2,0.7641993162986287,16,3,14,2,0,14,279,3,0,2900.32,0.8932772904600964,0
txn_synth_014708,1594.38,Netbanking,insufficient_funds,2,0.8848315694445137,9,2,16,0,0,21,168,3,0,1902.86,0.8378861248968075,0
txn_synth_014709,657.46,UPI,temporary_network_failure,2,0.8174648795292931,11,0,16,4,1,53,175,3,0,713.95,0.9208767992033504,1
txn_synth_014710,184.16,Netbanking,temporary_network_failure,0,0.672217916211798,5,1,17,1,1,113,131,1,0,223.92,0.8224365477654275,0
txn_synth_014711,378.59,UPI,temporary_network_failure,0,0.6499809430122894,12,8,16,2,1,13,184,1,0,558.22,0.6782092960085755,1
txn_synth_014712,3260.26,Card,invalid_card,0,0.8749407288650938,10,1,18,5,0,19,185,1,0,3292.02,0.9903524249841968,0
txn_synth_014713,2658.29,Card,temporary_network_failure,0,0.4222302545664259,21,13,18,2,0,3,329,1,0,3788.2,0.7017290515238661,1
txn_synth_014714,357.95,UPI,temporary_network_failure,0,0.8005060805129324,19,4,17,1,0,4,334,1,0,277.45,1.2901423214942398,1
txn_synth_014715,39.71,Netbanking,insufficient_funds,1,0.9352315003989821,10,0,21,6,0,24,417,2,0,48.42,0.820115485312787,1
txn_synth_014716,537.71,Card,insufficient_funds,1,0.7117264895582049,22,6,18,1,0,31,447,2,0,306.28,1.755615719093127,0
txn_synth_014717,498.85,UPI,temporary_network_failure,1,0.5074560212313093,5,4,22,2,0,27,247,2,0,373.12,1.3369693037904884,1
txn_synth_014718,518.13,Card,insufficient_funds,1,0.5735383332228714,9,4,19,5,0,93,152,2,0,970.45,0.5339069448821996,0
txn_synth_014719,1128.38,Netbanking,insufficient_funds,1,0.752695107093522,12,4,19,0,0,7,341,2,0,795.29,1.4188283340815513,1
txn_synth_014720,1597.53,Card,invalid_card,1,0.8306652822146272,69,10,15,6,0,17,1115,2,0,1532.1,1.0427060828750991,0
txn_synth_014721,1790.59,Netbanking,insufficient_funds,0,0.6429247000384565,24,12,19,5,0,83,468,1,0,1803.41,0.9928912394137148,0
txn_synth_014722,1038.68,Card,abandoned_otp,0,0.9684046129746333,7,1,14,4,0,6,150,1,0,1736.79,0.5980458167190863,1
txn_synth_014723,109.86,Card,insufficient_funds,0,0.878717711887155,19,2,19,6,0,2,294,1,0,122.17,0.8992386920488915,1
txn_synth_014724,472.86,Netbanking,insufficient_funds,1,0.8928892155118584,24,4,15,6,0,9,403,2,0,806.05,0.5866385387179638,1
txn_synth_014725,6661.43,UPI,temporary_network_failure,1,0.4932230763599277,10,7,23,0,0,77,192,2,0,5520.22,1.2067327004961166,1
txn_synth_014726,967.02,UPI,exceeds_limit,1,0.862043120904643,7,0,21,3,0,50,182,2,0,485.27,1.9927462651153738,0
txn_synth_014727,960.85,Netbanking,abandoned_otp,2,0.8448008686825002,22,3,20,3,0,38,472,3,0,1067.98,0.8996891243310818,1
txn_synth_014728,952.88,UPI,insufficient_funds,0,0.8981805046196036,12,0,15,3,1,1,183,1,0,910.06,1.0470518312303383,0
txn_synth_014729,1007.65,Netbanking,temporary_network_failure,1,0.8174024018932888,7,1,13,2,0,163,156,2,0,918.34,1.0972515506538802,1
txn_synth_014730,61.37,Netbanking,abandoned_otp,1,0.8287928948651075,15,1,14,3,0,2,298,2,0,45.62,1.3452430194557168,0
txn_synth_014731,523.47,UPI,temporary_network_failure,3,0.4631833563878659,25,14,19,4,0,17,453,4,0,1527.56,0.34268375485949,0
txn_synth_014732,640.41,Card,insufficient_funds,2,0.48128065955617855,28,9,14,4,0,0,478,3,0,348.28,1.8387790904221004,0
txn_synth_014733,2395.85,Card,insufficient_funds,0,0.5959030321343224,7,2,23,0,0,2,195,1,0,3085.28,0.7765421589724686,0
txn_synth_014734,697.62,Wallet,temporary_network_failure,1,0.8119483424127599,12,2,13,0,0,0,352,2,0,689.0,1.0125108706457058,1
txn_synth_014735,128.19,Wallet,temporary_network_failure,2,0.6854306510617237,14,5,16,1,0,1,210,3,0,92.71,1.3826985888578807,0
txn_synth_014736,1022.59,Card,exceeds_limit,1,0.6891355173773055,17,2,21,5,0,12,322,2,0,1022.0,1.0005772896225316,0
txn_synth_014737,297.73,Card,abandoned_otp,0,0.48442318468847606,12,6,16,6,0,76,207,1,0,292.19,1.0189602307074086,0
txn_synth_014738,197.0,Card,insufficient_funds,1,0.7559869831739681,17,5,20,4,0,10,287,2,0,313.84,0.6277083664380461,1
txn_synth_014739,288.83,UPI,insufficient_funds,0,0.8040282341054307,8,0,17,3,0,23,435,1,0,179.26,1.6112349876584298,1
txn_synth_014740,1144.25,Card,invalid_card,0,0.7955881303734452,5,1,21,2,0,30,386,1,0,1070.26,1.0691327241125266,0
txn_synth_014741,2342.0,Netbanking,insufficient_funds,2,0.7454042482746112,13,1,19,0,0,6,428,3,0,1996.49,1.1730587121745728,0
txn_synth_014742,1078.07,Wallet,insufficient_funds,1,0.5709026759896672,69,28,19,2,0,1,1074,2,0,1235.0,0.8729311670208002,0
txn_synth_014743,1251.41,Wallet,temporary_network_failure,1,0.9280685104349753,28,0,18,2,0,4,497,2,0,1008.64,1.2406904223440434,1
txn_synth_014744,1067.47,Card,abandoned_otp,1,0.3880275450295717,16,11,14,6,0,18,293,2,0,1207.44,0.8840770482667706,0
txn_synth_014745,736.07,Wallet,insufficient_funds,0,0.745377234527563,10,4,18,2,1,15,418,1,0,688.39,1.0692630475564282,0
txn_synth_014746,1335.33,Netbanking,insufficient_funds,0,0.6495162293583806,21,8,19,0,0,19,318,1,0,1412.9,0.9450987264130601,1
txn_synth_014747,59.22,Card,insufficient_funds,0,0.41581235034487585,9,7,22,6,0,1,592,1,0,55.03,1.07614009156095,0
txn_synth_014748,743.29,UPI,temporary_network_failure,0,0.7601308265920683,22,4,17,5,0,30,361,1,0,1351.07,0.5501491369792154,1
txn_synth_014749,233.94,Netbanking,insufficient_funds,1,0.9660667249360487,8,0,18,2,0,15,148,2,0,231.71,1.0096240555166347,0
txn_synth_014750,2127.92,Wallet,insufficient_funds,0,0.6997202932117506,3,1,18,5,1,22,127,1,0,1639.71,1.2977416659181096,0
txn_synth_014751,574.12,Card,invalid_card,1,0.7588883530082653,5,2,18,1,0,4,107,2,0,588.75,0.9751507265367181,0
txn_synth_014752,686.05,Card,temporary_network_failure,1,0.666824982319321,3,1,19,3,0,3,167,2,0,494.02,1.3887089310410727,1
txn_synth_014753,147.66,UPI,temporary_network_failure,2,0.6642728874051043,10,4,18,0,0,58,295,3,0,165.88,0.8901615089123759,1
txn_synth_014754,1838.73,Wallet,insufficient_funds,0,0.8055844644129263,21,6,19,0,0,0,334,1,0,3427.83,0.5364122475840043,0
txn_synth_014755,1245.54,Wallet,insufficient_funds,0,0.941651371263436,6,1,17,2,1,33,112,1,0,1094.41,1.1380926605377082,1
txn_synth_014756,1160.9,Card,exceeds_limit,0,0.8390082794167254,37,6,15,3,0,4,620,1,0,1186.21,0.9786631289682002,0
txn_synth_014757,295.0,Card,temporary_network_failure,2,0.9026939941719271,7,1,19,2,0,33,127,3,0,318.07,0.9274687670176764,1
txn_synth_014758,306.85,Wallet,temporary_network_failure,1,0.5519613129690604,21,15,15,5,1,25,324,2,0,476.46,0.644020470889047,0
txn_synth_014759,831.81,Netbanking,temporary_network_failure,1,0.9212912868592994,11,0,19,6,0,18,301,2,0,568.93,1.462060333220953,1
txn_synth_014760,332.12,Wallet,insufficient_funds,1,0.613111975763686,6,2,18,4,0,2,117,2,0,264.37,1.2562695746011434,0
txn_synth_014761,1027.51,Netbanking,abandoned_otp,0,0.8017243889028153,2,1,22,5,0,18,177,1,0,1171.01,0.8774562055195412,0
txn_synth_014762,76.64,Card,insufficient_funds,1,0.4247385491851003,6,4,19,1,0,47,94,2,0,72.87,1.0517358238320538,0
txn_synth_014763,408.49,Netbanking,temporary_network_failure,0,0.5382876381983659,17,6,19,3,0,51,272,1,0,523.63,0.7801118961841015,1
txn_synth_014764,4010.83,Card,abandoned_otp,0,0.7179625326266965,8,2,17,4,0,74,245,1,0,2878.66,1.3932975711153885,0
txn_synth_014765,1032.24,Netbanking,temporary_network_failure,0,0.7518538763623089,17,4,17,3,0,27,364,1,0,1100.49,0.9379821630548014,1
txn_synth_014766,785.87,UPI,temporary_network_failure,0,0.7915883271119886,18,3,16,1,0,10,368,1,0,970.54,0.8097244749343204,1
txn_synth_014767,4842.69,Wallet,insufficient_funds,0,0.726774190643623,15,7,16,1,0,77,538,1,0,6841.74,0.7078155546574182,0
txn_synth_014768,64.33,Wallet,insufficient_funds,1,0.6135169167897572,7,2,17,6,0,22,145,2,0,71.94,0.8942172790912872,0
txn_synth_014769,294.33,Card,invalid_card,1,0.9546724856172283,25,2,19,1,0,11,513,2,0,174.53,1.686414846363671,0
txn_synth_014770,445.34,Card,invalid_card,1,0.7700392668220553,6,3,17,5,1,8,118,2,0,518.94,0.8581724118747366,0
txn_synth_014771,1569.25,UPI,temporary_network_failure,0,0.5113658025726024,4,3,16,1,0,10,80,1,0,2476.82,0.6335745002318517,0
txn_synth_014772,1596.64,Netbanking,exceeds_limit,2,0.6373498767600899,10,3,18,1,0,22,276,3,0,1974.04,0.8088184595610097,0
txn_synth_014773,279.78,Netbanking,abandoned_otp,0,0.750179737255262,23,5,20,1,0,53,438,1,0,246.87,1.1333089831365097,1
txn_synth_014774,1804.35,Wallet,insufficient_funds,1,0.4914411342012091,7,5,17,3,0,6,494,2,0,1652.15,1.0921223793715922,0
txn_synth_014775,444.38,UPI,temporary_network_failure,0,0.6509043004296254,10,3,20,5,0,18,181,1,0,306.47,1.449995058244035,1
txn_synth_014776,2234.2,Card,exceeds_limit,1,0.4569497631416956,3,3,18,2,0,7,355,2,0,1773.46,1.2597972254248913,0
txn_synth_014777,236.83,Card,insufficient_funds,0,0.9097927430906164,4,0,19,5,0,46,206,1,0,218.56,1.0835925565706188,0
txn_synth_014778,587.98,Card,insufficient_funds,0,0.24381321195956732,24,19,15,2,0,94,565,1,0,596.15,0.986295378909748,0
txn_synth_014779,407.42,UPI,temporary_network_failure,0,0.8019675752715234,23,3,20,6,0,6,417,1,0,517.05,0.7879702004067267,1
txn_synth_014780,1912.24,Wallet,temporary_network_failure,0,0.43579264129920425,18,10,19,2,0,5,380,1,0,2073.59,0.9221880848085295,1
txn_synth_014781,394.34,Card,insufficient_funds,0,0.9552725479925995,42,1,19,3,0,5,755,1,0,353.09,1.1168257068502165,0
txn_synth_014782,637.5,Netbanking,abandoned_otp,0,0.6614452557134144,10,3,17,4,0,36,183,1,0,898.64,0.7094053157058966,1
txn_synth_014783,1104.13,Card,exceeds_limit,1,0.8974100186077106,18,1,20,4,0,15,289,2,0,1558.05,0.7086614633120796,0
txn_synth_014784,1147.41,Card,insufficient_funds,0,0.48687101943739436,25,12,20,2,0,33,453,1,0,1430.68,0.802003237607269,0
txn_synth_014785,1614.78,UPI,insufficient_funds,0,0.9815881021625292,5,0,17,2,0,12,286,1,0,2225.89,0.7254536355100493,1
txn_synth_014786,821.49,UPI,temporary_network_failure,0,0.7599756774162968,15,3,14,4,0,26,234,1,0,1511.31,0.5435615423469603,1
txn_synth_014787,437.8,Wallet,insufficient_funds,1,0.3922336843016913,5,5,17,1,0,20,105,2,0,479.31,0.9133963215164232,0
txn_synth_014788,468.86,UPI,temporary_network_failure,2,0.36988755700085374,22,11,17,0,0,0,348,3,0,317.46,1.476910430387752,0
txn_synth_014789,682.44,Card,abandoned_otp,1,0.8204118974304722,15,0,20,0,0,6,261,2,0,1096.95,0.6221249772357448,1
txn_synth_014790,853.71,Netbanking,abandoned_otp,1,0.8784434047725896,15,3,20,6,1,23,225,2,0,750.55,1.1374458578716162,1
txn_synth_014791,574.11,Wallet,insufficient_funds,0,0.7076880691723259,73,16,17,0,0,17,1137,1,0,309.33,1.8559789914984326,0
txn_synth_014792,678.04,UPI,temporary_network_failure,0,0.6018840540108645,25,6,18,2,0,9,379,1,0,692.42,0.9792322437359949,1
txn_synth_014793,145.87,Card,invalid_card,0,0.705453292390293,12,4,14,1,0,56,373,1,0,103.45,1.4100530294777158,0
txn_synth_014794,1296.41,Card,insufficient_funds,1,0.7174034484947988,4,0,20,6,0,3,226,2,0,1122.89,1.1545298189980335,0
txn_synth_014795,797.21,Card,abandoned_otp,0,0.7336018516573654,8,1,21,2,0,161,351,1,0,985.01,0.809342028920092,0
txn_synth_014796,1811.43,Card,temporary_network_failure,0,0.8656266241557118,9,3,21,3,0,36,218,1,0,1812.46,0.9994317060821662,0
txn_synth_014797,665.25,Wallet,temporary_network_failure,1,0.62676849391412,13,5,20,0,0,7,198,2,0,674.44,0.9863738659276753,1
txn_synth_014798,116.93,Card,exceeds_limit,0,0.6572347735051932,33,11,17,3,0,12,633,1,0,92.9,1.25866509594563,0
txn_synth_014799,464.78,UPI,insufficient_funds,1,0.39990475445910695,18,11,22,2,1,174,442,2,0,500.45,0.9287241297087795,0
txn_synth_014800,544.61,UPI,insufficient_funds,0,0.4002657946775869,3,1,19,4,0,19,173,1,0,648.97,0.8391913210288408,1
txn_synth_014801,1398.15,Netbanking,insufficient_funds,0,0.7775903223459284,3,1,21,0,1,29,140,1,0,1208.96,1.1564898660295637,0
txn_synth_014802,83.91,Card,insufficient_funds,1,0.8026643728241072,14,2,19,5,0,50,676,2,0,104.74,0.8011265227108533,0
txn_synth_014803,693.1,UPI,exceeds_limit,2,0.8755899041056492,4,0,17,1,1,116,172,3,0,624.63,1.1096168754363884,0
txn_synth_014804,1111.73,Card,insufficient_funds,0,0.48492656437929027,5,3,19,3,0,27,119,1,0,1387.03,0.8015183463838681,0
txn_synth_014805,343.27,Card,exceeds_limit,0,0.8663046206251155,4,1,15,2,0,18,162,1,0,325.72,1.0538806013176776,1
txn_synth_014806,716.68,Card,exceeds_limit,0,0.934091820173358,23,2,14,1,0,13,430,1,0,878.28,0.8160039985425604,0
txn_synth_014807,355.3,UPI,insufficient_funds,0,0.6379868128870125,34,16,17,3,0,148,594,1,0,390.99,0.9087188698248326,0
txn_synth_014808,320.67,Card,invalid_card,0,0.6863397640572613,3,1,21,3,0,4,137,1,0,441.94,0.7255962183645696,0
txn_synth_014809,442.12,UPI,temporary_network_failure,1,0.5387776988736916,38,16,23,6,0,12,655,2,0,318.78,1.3869125607970214,0
txn_synth_014810,326.79,Card,insufficient_funds,0,0.5722594300589295,8,2,18,5,1,20,127,1,0,487.47,0.670379701922586,0
txn_synth_014811,1317.67,Wallet,temporary_network_failure,1,0.7670730830860507,15,5,15,2,0,31,394,2,0,1323.79,0.9953769027158621,1
txn_synth_014812,318.95,UPI,exceeds_limit,2,0.6905915589790973,6,2,17,0,0,10,90,3,0,391.9,0.8138555546349693,0
txn_synth_014813,269.64,Netbanking,temporary_network_failure,1,0.6044032526378819,10,2,14,5,0,23,157,2,0,180.54,1.4935193589498528,1
txn_synth_014814,3896.87,Card,insufficient_funds,2,0.1778661076821136,21,16,17,2,0,44,423,3,0,3706.36,1.05140083248416,0
txn_synth_014815,1738.43,Netbanking,abandoned_otp,2,0.8224071945138628,15,4,19,5,0,1,771,3,0,1586.64,1.0956675673393614,0
txn_synth_014816,103.39,UPI,temporary_network_failure,0,0.5820224934978383,13,6,16,3,0,27,199,1,0,75.45,1.3703112829275965,1
txn_synth_014817,309.58,Card,abandoned_otp,0,0.859906333641079,6,1,19,0,0,20,186,1,0,284.75,1.0871992594486652,1
txn_synth_014818,847.65,Netbanking,insufficient_funds,0,0.5865098315409566,29,9,17,1,1,13,571,1,0,1295.06,0.6545256539888064,0
txn_synth_014819,919.43,Netbanking,abandoned_otp,1,0.9509008596015424,11,2,16,3,0,1,185,2,0,527.56,1.742796994791171,0
txn_synth_014820,149.83,Wallet,insufficient_funds,0,0.5804524685781194,11,3,16,2,0,1,399,1,0,71.13,2.1064245597603604,0
txn_synth_014821,2118.72,Netbanking,temporary_network_failure,1,0.48602052656941347,11,7,17,5,0,0,167,2,0,1439.0,1.4723557924089241,1
txn_synth_014822,1518.11,Card,insufficient_funds,0,0.396705205308052,19,12,19,4,1,17,323,1,0,1953.8,0.7770037835141581,0
txn_synth_014823,1076.96,Card,abandoned_otp,2,0.8179240430871118,13,2,20,5,0,2,279,3,0,661.01,1.6292642830023105,0
txn_synth_014824,2583.06,UPI,temporary_network_failure,0,0.8332711625093181,8,2,18,6,1,49,361,1,0,2346.81,1.1006685624287071,1
txn_synth_014825,1045.54,Card,temporary_network_failure,0,0.5789179340404841,37,17,23,4,0,14,613,1,0,1055.19,0.9908547181943088,0
txn_synth_014826,1041.67,Netbanking,insufficient_funds,0,0.550706929770712,20,8,21,1,0,61,344,1,0,735.29,1.4166791141362034,1
txn_synth_014827,3157.95,UPI,exceeds_limit,3,0.8122294906683599,23,3,17,4,0,24,525,4,0,3137.59,1.0064890536797697,0
txn_synth_014828,2000.63,Wallet,insufficient_funds,1,0.839565670016987,13,2,19,6,0,4,250,2,0,1729.44,1.1568079773984181,1
txn_synth_014829,286.72,UPI,temporary_network_failure,1,0.7906964134099947,7,1,19,4,0,120,337,2,0,309.81,0.9254704197582255,0
txn_synth_014830,1252.87,UPI,temporary_network_failure,0,0.9592672282832225,8,0,18,6,0,74,226,1,0,982.54,1.2751338238124268,1
txn_synth_014831,342.32,Card,temporary_network_failure,0,0.9136098392260522,10,0,16,3,0,29,227,1,0,485.68,0.7048262085153556,1
txn_synth_014832,1101.2,Card,insufficient_funds,1,0.7489299233453898,4,2,21,2,1,4,64,2,0,2232.79,0.4931946108089224,0
txn_synth_014833,1071.28,Netbanking,temporary_network_failure,0,0.672711206619273,13,5,18,0,0,10,213,1,0,1272.83,0.8416520600421733,1
txn_synth_014834,166.76,Wallet,temporary_network_failure,0,0.57309417442354,10,5,21,2,0,38,150,1,0,106.45,1.566556921882863,0
txn_synth_014835,588.84,UPI,temporary_network_failure,0,0.884230682161822,12,0,21,6,0,14,292,1,0,1008.53,0.5838596711663544,1
txn_synth_014836,867.19,Netbanking,insufficient_funds,0,0.5889030773407793,16,9,15,5,0,13,403,1,0,860.49,1.0077862496044552,0
txn_synth_014837,429.97,UPI,temporary_network_failure,0,0.9251493551431064,10,0,17,3,0,9,157,1,0,605.46,0.7101542511453399,1
txn_synth_014838,911.15,Wallet,insufficient_funds,1,0.8109145317439088,13,1,19,4,0,16,224,2,0,1848.22,0.4929878450996751,0
txn_synth_014839,1489.06,Card,invalid_card,0,0.6576938967875171,7,3,18,0,0,9,310,1,0,2024.76,0.7354254295055936,0
txn_synth_014840,645.1,UPI,insufficient_funds,0,0.7894851605572174,17,3,16,5,0,27,494,1,0,753.15,0.8565358712535901,0
txn_synth_014841,832.64,UPI,temporary_network_failure,0,0.8764900317284486,8,2,15,4,0,27,141,1,0,535.44,1.5550574937423896,1
txn_synth_014842,2652.94,UPI,insufficient_funds,1,0.7347546138606835,42,8,18,3,0,21,647,2,0,2538.53,1.045069386435971,0
txn_synth_014843,1067.63,Card,invalid_card,0,0.4883079144832713,11,7,21,5,0,41,208,1,0,1003.6,1.0638003082522889,0
txn_synth_014844,813.08,UPI,temporary_network_failure,2,0.655631642970057,14,6,18,2,0,57,241,3,0,456.31,1.7818587849957535,1
txn_synth_014845,255.17,UPI,exceeds_limit,2,0.892595235167906,2,0,19,4,0,1,171,3,0,332.65,0.7670824961045395,1
txn_synth_014846,1301.18,Card,insufficient_funds,1,0.833099534977231,8,1,15,6,0,95,310,2,0,927.76,1.4024963201421023,1
txn_synth_014847,925.33,Netbanking,temporary_network_failure,3,0.46437328221252494,11,7,16,3,0,56,270,4,0,1624.32,0.5696722285653553,0
txn_synth_014848,2401.24,Netbanking,temporary_network_failure,0,0.8240016353714452,20,2,17,3,0,14,300,1,0,2191.76,1.0955761529748869,1
txn_synth_014849,697.06,Netbanking,abandoned_otp,0,0.5308337748488748,45,10,17,2,0,24,753,1,0,612.71,1.1376670670028712,0
txn_synth_014850,108.17,UPI,temporary_network_failure,0,0.532123436797352,9,4,17,3,0,3,270,1,0,146.65,0.7376064959013641,0
txn_synth_014851,121.5,Card,abandoned_otp,0,0.8750135534231495,11,2,18,6,0,2,226,1,0,130.43,0.9315340848321639,0
txn_synth_014852,1388.09,UPI,temporary_network_failure,1,0.7115714651310368,3,1,17,6,0,41,59,2,0,1848.23,0.751037475038077,1
